emart_id,emart_title,skbd_slug,skbd_name,skbd_regular,skbd_sale,emart_regular,emart_sale,price_action,image_url,image_action,error
57594,The Ordinary Retinol 0.5% in Squalane 30ml,the-ordinary-retinol-0-5-in-squalane-30ml,The Ordinary Retinol 0.5% in Squalane 30ml,4000.0,1100.0,1800,1600.0,skip_suspicious (৳1100.0 is 28% of reg ৳4000.0),https://skincarebd.com/wp-content/uploads/2022/06/The-Ordinary-Retinol-0.5-in-Squalane-30ml.jpg,check_whitebg,
63941,Dr. Ceuracle Vegan Kombucha Tea Lip Balm 3.7g,dr-ceuracle-vegan-kombucha-tea-lip-balm-3-7g,Dr. Ceuracle Vegan Kombucha Tea Lip Balm 3.7g,2700.0,700.0,900.0,,skip_suspicious (৳700.0 is 26% of reg ৳2700.0),https://skincarebd.com/wp-content/uploads/2021/12/lip.jpg,check_whitebg,
63783,I&#8217;m from Fig Scrub Mask 31ml (mini),im-from-fig-scrub-mask-31ml-mini,I'm from Fig Scrub Mask 31ml (mini),2700.0,700.0,700.0,,skip_suspicious (৳700.0 is 26% of reg ৳2700.0),https://skincarebd.com/wp-content/uploads/2022/02/XXL_p0129751019.webp,check_whitebg,
63531,P.CALM Under Pore Foam Cleanser 150ml,p-calm-under-pore-foam-cleanser-150ml,P.CALM Under Pore Foam Cleanser 150ml,1500.0,900.0,1500.0,,set_sale ৳900.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2022/11/3d5863e73630dc6f544c7392f2b50408-removebg-preview.png,check_whitebg,
63471,Ryo Hair Loss Expert Care Shampoo (For dry Scalp) – 400ml,ryo-hair-loss-expert-care-shampoo-for-dry-scalp-400ml,Ryo Hair Loss Expert Care Shampoo (For dry Scalp) – 400ml,2200.0,1700.0,1900.0,,set_sale ৳1700.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2022/12/km-0425-Ryo-Hair-Loss-Care-ShampooFor-dry-Scalp-400ml-removebg-preview.png,check_whitebg,
52468,Cosrx Lightweight Soothing Moisturizer 80ml,cosrx-lightweight-soothing-moisturizer-80ml,COSRX  Lightweight Soothing Moisturizer 80ml,1700.0,1300.0,1800,1500.0,update_sale ৳1500.0→৳1300.0,https://skincarebd.com/wp-content/uploads/2021/03/61x69LWFsL._SL1500_.jpg,check_whitebg,
36439,CeraVe Hydrating Hyaluronic Acid Serum 30ml,cerave-hydrating-hyaluronic-acid-serum-30ml,CeraVe Hydrating Hyaluronic Acid Serum 30ml,2800.0,2500.0,2800,2650,update_sale ৳2650→৳2500.0,https://skincarebd.com/wp-content/uploads/2023/05/CeraVe-Hydrating-Hyaluronic-Acid-Serum.jpg,check_whitebg,
63527,LANEIGE Lip Sleeping Mask Grapefruit 20g,laneige-lip-sleeping-mask-grapefruit-20g,LANEIGE Lip Sleeping Mask Grapefruit 20g,2500.0,500.0,1500.0,,skip_suspicious (৳500.0 is 20% of reg ৳2500.0),https://skincarebd.com/wp-content/uploads/2022/11/Laneige-Lip-Sleeping-Mask-Grapefruit-20g-1000x1000-1.jpg,check_whitebg,
63525,Laneige Lip Sleeping Mask Apple Lime 20g,laneige-lip-sleeping-mask-apple-lime-20g,Laneige Lip Sleeping Mask Apple Lime 20g,3300.0,450.0,1500.0,,skip_suspicious (৳450.0 is 14% of reg ৳3300.0),https://skincarebd.com/wp-content/uploads/2022/11/21mHIDA3HxS.jpg,check_whitebg,
3878,I\'m from Mugwort Sheet Mask 23ml,im-from-mugwort-sheet-mask-23ml,I'M FROM Mugwort Sheet Mask 23ml,300.0,50.0,300,,skip_placeholder (৳50.0 below ৳400 minimum),https://skincarebd.com/wp-content/uploads/2020/08/ezgif-4-54abbaf09d7c.jpg,check_whitebg,
63433,Pyunkang Yul Low pH Cleansing Water 290ml,pyunkang-yul-low-ph-cleansing-water-290ml,Pyunkang Yul Low pH Cleansing Water 290ml,2700.0,500.0,1500.0,,skip_suspicious (৳500.0 is 19% of reg ৳2700.0),https://skincarebd.com/wp-content/uploads/2023/03/4173r4sENUL.jpg,check_whitebg,
63741,The Ordinary Resveratrol 3% + Ferulic Acid 3% 30ml,the-ordinary-resveratrol-3-ferulic-acid-3-30ml,The Ordinary Resveratrol 3% + Ferulic Acid 3% 30ml,4000.0,1300.0,1300.0,,skip_suspicious (৳1300.0 is 32% of reg ৳4000.0),https://skincarebd.com/wp-content/uploads/2022/06/The-Ordinary-Resveratrol-3-Ferulic-Acid-3-30ml.jpg,check_whitebg,
63451,CeraVe Moisturising Cream – Dry to Very Dry Skin 177ml,cerave-moisturising-cream-dry-to-very-dry-skin-177ml,CeraVe Moisturising Cream – Dry to Very Dry Skin 177ml,2800.0,1900.0,1900.0,,skip,https://skincarebd.com/wp-content/uploads/2023/02/51CKS5SsrhL._SL1000_.jpg,check_whitebg,
63835,Cerave Foaming Facial Cleanser &#8211; 473 ml,cerave-foaming-facial-cleanser-473-ml,Cerave Foaming Facial Cleanser - 473 ml,2900.0,1700.0,2900.0,,set_sale ৳1700.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2022/01/Cerave-Foaming-Cleanser-For-Normal-To-Oily-Skin.jpg,check_whitebg,
63529,P.CALM Light Active Toner 200ml,p-calm-light-active-toner-200ml,P.CALM Light Active Toner 200ml,1700.0,500.0,1700.0,,skip_suspicious (৳500.0 is 29% of reg ৳1700.0),https://skincarebd.com/wp-content/uploads/2022/11/9622b9bfd3684dc5bdfd968365b8fe7e-removebg-preview.png,check_whitebg,
63865,The Inkey List Bakucchoil &#8211; 30ml,the-inkey-list-bakucchoil-30ml,The Inkey List Bakucchoil - 30ml,2500.0,1700.0,2200.0,,set_sale ৳1700.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2022/01/the-inkey-listbakuchiol1.png,check_whitebg,
63479,Heimish Matcha Biome Intensive Repair Cream 5ml,heimish-matcha-biome-intensive-repair-cream-5ml,Heimish Matcha Biome Intensive Repair Cream 5ml,800.0,250.0,250.0,,skip_placeholder (৳250.0 below ৳400 minimum),https://skincarebd.com/wp-content/uploads/2022/12/319746429_868628177893262_1617242780680023561_n-removebg-preview.png,check_whitebg,
2885,Innisfree My Real Squeeze Mask - Acai Berry 20ml,innisfree-my-real-squeeze-mask-acai-berry-20ml,Innisfree My Real Squeeze Mask [Acai Berry] 20ml,150.0,50.0,200,,skip_placeholder (৳50.0 below ৳400 minimum),https://skincarebd.com/wp-content/uploads/2019/01/24445_l.png,check_whitebg,
63829,Cerave Skin Renewing Retinol Serum &#8211; 30 ml,cerave-skin-renewing-retinol-serum-30-ml,Cerave Skin Renewing Retinol Serum - 30 ml,3300.0,1050.0,2800.0,,skip_suspicious (৳1050.0 is 32% of reg ৳3300.0),https://skincarebd.com/wp-content/uploads/2022/01/8000140d861c4a9fd94c7519775f2c37.jpg,check_whitebg,
63473,Cerave PM Facial Moisturizing Lotion-60ml,cerave-pm-facial-moisturizing-lotion-60ml,Cerave PM Facial Moisturizing Lotion-60ml,3700.0,1700.0,1700.0,,skip,https://skincarebd.com/wp-content/uploads/2022/12/cerave-pm-facial-moisturizing-ultra-lightweight-lotion-60ml_regular_619b62b0b1708.jpg,check_whitebg,
2854,Innisfree Bija Cica Gel Ex 40ml,innisfree-bija-cica-gel-ex-40ml,Innisfree Bija Cica Gel EX 40ml,1700.0,900.0,2500,,set_sale ৳900.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2021/01/28478_l.png,check_whitebg,
63861,Heimish All Clean Vitamin Blemish Spot Clear Cream 10ml (mini),heimish-all-clean-vitamin-blemish-spot-clear-cream-10ml-mini,Heimish All Clean Vitamin Blemish Spot Clear Cream 10ml (mini),900.0,350.0,500.0,,skip_placeholder (৳350.0 below ৳400 minimum),https://skincarebd.com/wp-content/uploads/2022/01/WhatsApp_Image_2022-01-02_at_5.56.53_PM-removebg-preview.png,check_whitebg,
63809,Rated Green Real Shea Protein Recharging Leave In Treatment 150ml,rated-green-real-shea-protein-recharging-leave-in-treatment-150ml,Rated Green Real Shea Protein Recharging Leave In Treatment 150ml,1700.0,250.0,1500.0,,skip_placeholder (৳250.0 below ৳400 minimum),https://skincarebd.com/wp-content/uploads/2022/02/ELe_8IeM.png,check_whitebg,
63649,Be The Skin Botanical Pore Toner 150ml,be-the-skin-botanical-pore-toner-150ml,Be The Skin Botanical Pore Toner 150ml,2500.0,1350.0,1700.0,,set_sale ৳1350.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2022/07/thumb-fdsfsf_405x405.jpg,check_whitebg,
63735,The Ordinary Granactive Retinoid 2% Emulsion 30ml,the-ordinary-granactive-retinoid-2-emulsion-30ml,The Ordinary Granactive Retinoid 2% Emulsion 30ml,2500.0,1200.0,1500.0,,set_sale ৳1200.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2022/06/The-Ordinary-Granactive-Retinoid-2-Emulsion-30ml.jpg,check_whitebg,
63457,CeraVe Renewing SA Cleanser For Normal Skin 473ml,cerave-renewing-sa-cleanser-for-normal-skin-473ml,CeraVe Renewing SA Cleanser For Normal Skin 473ml,3700.0,1700.0,2900.0,2700.0,update_sale ৳2700.0→৳1700.0,https://skincarebd.com/wp-content/uploads/2023/02/51VZ8DopCtL._SL1000_.jpg,check_whitebg,
63777,Innisfree Black Tea Youth Enhancing Treatment Essence 145 mL,innisfree-black-tea-youth-enhancing-treatment-essence-145-ml,Innisfree Black Tea Youth Enhancing Treatment Essence 145 mL,3300.0,1100.0,3300.0,,skip_suspicious (৳1100.0 is 33% of reg ৳3300.0),https://skincarebd.com/wp-content/uploads/2022/03/36178_l-removebg-preview.png,check_whitebg,
63517,Beauty of Joseon Relief Sun : Rice + Probiotics &#8211; Mini (10ml),beauty-of-joseon-relief-sun-rice-probiotics-mini-10ml,Beauty of Joseon Relief Sun : Rice + Probiotics - Mini (10ml),1700.0,400.0,400.0,,skip_suspicious (৳400.0 is 24% of reg ৳1700.0),https://skincarebd.com/wp-content/uploads/2022/11/Beauty-Of-Joseon-Relief-Sun-Rice-Probiotics-pureseoul-10ml-mini_4d056d33-f666-446b-984f-1029d0b139aa.webp,check_whitebg,
63713,The Ordinary B Oil 30ml,the-ordinary-b-oil-30ml,The Ordinary B Oil 30ml,2800.0,1100.0,1500.0,,skip_suspicious (৳1100.0 is 39% of reg ৳2800.0),https://skincarebd.com/wp-content/uploads/2022/06/The-Ordinary-B-Oil-30ml.jpg,check_whitebg,
63263,3W Clinic Snail Peptide Ball eye Serum 30ml,3w-clinic-snail-peptide-ball-eye-serum-30ml,3W Clinic Snail Peptide Ball eye Serum 30ml,1300.0,350.0,700.0,,skip_placeholder (৳350.0 below ৳400 minimum),https://skincarebd.com/wp-content/uploads/2023/09/3W-Clinic-Snail-Peptide-Ball-eye-Serum-30ml.jpg,check_whitebg,
63643,Innisfree Volcanic Calming Pore Clay Mask 100ml,innisfree-volcanic-calming-pore-clay-mask-100ml,Innisfree Volcanic Calming Pore Clay Mask 100ml,1700.0,700.0,1700.0,,set_sale ৳700.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2022/07/e75f959ff0c75d2c4c7e78e057420b67.png,check_whitebg,
63639,Purito Bentolin Pore Clay Mask 120g,purito-bentolin-pore-clay-mask-120g,Purito Bentolin Pore Clay Mask 120g,2700.0,700.0,1700.0,1500.0,skip_suspicious (৳700.0 is 26% of reg ৳2700.0),https://skincarebd.com/wp-content/uploads/2022/07/XXL_p0167607000.webp,check_whitebg,
63489,Isntree Chestnut LHA Jelly Cleansing Oil 150ml,isntree-chestnut-lha-jelly-cleansing-oil-150ml,Isntree  Chestnut LHA Jelly Cleansing Oil 150ml,2300.0,1100.0,1900.0,,set_sale ৳1100.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2022/12/1671268773468Chestnut-LHA-Jelly-Cleansing-Oil.jpg,check_whitebg,
56280,Klairs Gentle Black Facial Cleanser 140ml,klairs-gentle-black-facial-cleanser-140ml,Klairs Gentle Black Facial Cleanser 140ml,1500.0,980.0,1500,,set_sale ৳980.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2021/10/Gentle-Black-Facial-Cleanser-3.jpg,check_whitebg,
63685,Neutrogena Pure &#038; Free Baby Sunscreen Lotion with SPF 50 &#8211; 88ml,neutrogena-pure-free-baby-sunscreen-lotion-with-spf-50-88ml,Neutrogena Pure &amp;amp; Free Baby Sunscreen Lotion with SPF 50 - 88ml,1650.0,1200.0,1450.0,,set_sale ৳1200.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2022/06/4548344091.jpg,check_whitebg,
63313,Bioderma Photoderm Aquafluide SPF 50+ 40ml,bioderma-photoderm-aquafluide-spf-50-40ml,Bioderma Photoderm Aquafluide SPF 50+ 40ml,3100.0,1500.0,2300.0,,set_sale ৳1500.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2023/07/NEW-Photoderm-Max-Aquafluide-SPF-50_grande.webp,check_whitebg,
63801,Rated Green Cold Press Tamanu Oil Soothing Scalp Pack 50ml,rated-green-cold-press-tamanu-oil-soothing-scalp-pack-50ml,Rated Green Cold Press Tamanu Oil Soothing Scalp Pack 50ml,1500.0,250.0,500.0,,skip_placeholder (৳250.0 below ৳400 minimum),https://skincarebd.com/wp-content/uploads/2022/02/PhO2bGM4.png,check_whitebg,
63227,KAINE Green Fit Pro Sun 55ml,kaine-green-fit-pro-sun-55ml,KAINE Green Fit Pro Sun 55ml,1900.0,850.0,1700.0,1500.0,update_sale ৳1500.0→৳850.0,https://skincarebd.com/wp-content/uploads/2023/09/XXL_p0192750304.webp,check_whitebg,
63381,Benton Heartleaf 80 Skin Toner Pad (70pads),benton-heartleaf-80-skin-toner-pad-70pads,Benton Heartleaf 80 Skin Toner Pad (70pads),1900.0,900.0,1700.0,,set_sale ৳900.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2023/05/145525cc5ff18f35a172b82535beedf4-removebg-preview.png,check_whitebg,
63717,The Ordinary Granactive Retinoid 5% in Squalane 30ml,the-ordinary-granactive-retinoid-5-in-squalane-30ml,The Ordinary Granactive Retinoid 5% in Squalane 30ml,2500.0,1100.0,2200.0,,set_sale ৳1100.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2022/06/The-Ordinary-Granactive-Retinoid-5-in-Squalane-30ml.jpg,check_whitebg,
63203,Rovectin Skin Essentials Activating Treatment Lotion 180ml,rovectin-skin-essentials-activating-treatment-lotion-180ml,Rovectin Skin Essentials Activating Treatment Lotion 180ml,2700.0,1700.0,2100.0,,set_sale ৳1700.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2023/10/SkinEssentialsTreatmentLotion180ml_900x_80f7bad1-0f4f-4b5e-abdc-36e86d717751_600x.jpg,check_whitebg,
63197,Rovectin Cica Care Clearing Ampoule 30ml,rovectin-cica-care-clearing-ampoule-30ml,Rovectin Cica Care Clearing Ampoule 30ml,2500.0,1500.0,2500.0,,set_sale ৳1500.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2023/10/Rovectin-Cica-Care-Clearing-Ampoule-30ml.jpg,check_whitebg,
63193,Rovectin Clean Forever Young Biome Ampoule 50ml,rovectin-clean-forever-young-biome-ampoule-50ml,Rovectin Clean Forever Young Biome Ampoule 50ml,2500.0,1300.0,2500.0,,set_sale ৳1300.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2023/10/Rovectin-Clean-Forever-Young-Biome-Ampoule-50ml.jpg,check_whitebg,
63189,Rovectin UV Defense tinted SPF50+ PA+++ 50ml,rovectin-uv-defense-tinted-spf50-pa-50ml,Rovectin UV Defense tinted SPF50+ PA+++ 50ml,2500.0,1500.0,2500.0,,set_sale ৳1500.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2023/10/Rovectin-UV-Defense-tinted-SPF50-PA-50ml-1.jpg,check_whitebg,
63187,Rovectin Clean Lotus Water Calming Toner 200ml,rovectin-clean-lotus-water-calming-toner-200ml,Rovectin Clean Lotus Water Calming Toner 200ml,2700.0,700.0,1700.0,,skip_suspicious (৳700.0 is 26% of reg ৳2700.0),https://skincarebd.com/wp-content/uploads/2023/10/Rovectin-Clean-Lotus-Water-Calming-Toner-200ml.jpg,check_whitebg,
63949,Innisfree Olive Real Body Lotion 310ml,innisfree-olive-real-body-lotion-310ml,Innisfree Olive Real Body Lotion 310ml,1900.0,1100.0,1900.0,1615.0,update_sale ৳1615.0→৳1100.0,https://skincarebd.com/wp-content/uploads/2021/11/4111fe793ff6456c2d6a2ab01d9bd65e-removebg-preview.png,check_whitebg,
63759,The Ordinary Ascorbic Acid 8% + Alpha Arbutin 2% 30ml,the-ordinary-ascorbic-acid-8-alpha-arbutin-2-30ml,The Ordinary Ascorbic Acid 8% + Alpha Arbutin 2% 30ml,2800.0,1200.0,1600.0,,set_sale ৳1200.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2022/06/The-Ordinary-Ascorbic-Acid-8-Alpha-Arbutin-2-30ml.jpg,check_whitebg,
63795,Rated Green Cold Press Tamanu Oil Soothing Scalp Pack 200ml,rated-green-cold-press-tamanu-oil-soothing-scalp-pack-200ml,Rated Green Cold Press Tamanu Oil Soothing Scalp Pack 200ml,1500.0,,1500.0,,skip,https://skincarebd.com/wp-content/uploads/2022/02/tamanu_scalp_pack_200ml_r1.jpg,check_whitebg,
63293,Isntree Hyper Niacinamide 20 Serum 20ml,isntree-hyper-niacinamide-20-serum-20ml,Isntree Hyper Niacinamide 20 Serum 20ml,2100.0,1400.0,1900.0,1500.0,update_sale ৳1500.0→৳1400.0,https://skincarebd.com/wp-content/uploads/2023/08/XXL_p0194031914.webp,check_whitebg,
2655,innisfree Apple seed cleansing oil 150ml,innisfree-apple-seed-cleansing-oil-150ml,Innisfree Apple Seed Cleansing Oil 150ml,1700.0,50.0,1650,,skip_placeholder (৳50.0 below ৳400 minimum),https://skincarebd.com/wp-content/uploads/2018/04/a233cc3e52a4b35c8f2d45537c8c9446.jpg,check_whitebg,
63243,La Roche-Posay Pure Niacinamide 10 Serum 30ml,la-roche-posay-pure-niacinamide-10-serum-30ml,La Roche-Posay Pure Niacinamide 10 Serum 30ml,4800.0,2800.0,4800.0,,set_sale ৳2800.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2023/09/3337875791885_PURE-NIACINAMIDE-10-SERUM_30ml_01_La-Roche-Posay.jpg,check_whitebg,
4006,NEOGEN Real Cica Micellar Cleansing Oil 300ml,neogen-real-cica-micellar-cleansing-oil-300ml,NEOGEN DERMALOGY CALMING CICA TREE MICELLAR CLEANSING OIL 300ML,2100.0,500.0,1900,,skip_suspicious (৳500.0 is 24% of reg ৳2100.0),https://skincarebd.com/wp-content/uploads/2020/09/df6e964e-e25d-41bd-b3c9-2a498ee491bf_800x.png,check_whitebg,
63661,Cerave Daily Moisturizing Lotion 87ml (For Normal to Dry Skin),cerave-daily-moisturizing-lotion-87ml-for-normal-to-dry-skin,Cerave Daily Moisturizing Lotion 87ml (For Normal to Dry Skin),3300.0,1100.0,1100.0,,skip_suspicious (৳1100.0 is 33% of reg ৳3300.0),https://skincarebd.com/wp-content/uploads/2022/06/CeraVe-Daily-Moisturizing-Lotion-For-Normal-To-Dry-Skin-87ml-e1648140524588.png,check_whitebg,
63811,Rated Green Real Shea Real Change Treatment 240ml,rated-green-real-shea-real-change-treatment-240ml,Rated Green Real Shea Real Change Treatment 240ml,1700.0,500.0,1700.0,1500.0,skip_suspicious (৳500.0 is 29% of reg ৳1700.0),https://skincarebd.com/wp-content/uploads/2022/02/g-W_bGug.png,check_whitebg,
63557,Abib Tone-Up Sunstick Silky Bar SPF50+ PA++++ 20g,abib-tone-up-sunstick-silky-bar-spf50-pa-20g,Abib Tone-Up Sunstick Silky Bar SPF50+ PA++++ 20g,1700.0,1400.0,1700.0,,set_sale ৳1400.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2022/11/thumb-7JWE67mE67iM7ISg7Iqk7Yux_500x500-removebg-preview.png,check_whitebg,
63339,3W Clinic Collagen &#038; Luxury Gold Cream 100ml,3w-clinic-collagen-luxury-gold-cream-100ml,3W Clinic Collagen &amp;amp; Luxury Gold Cream 100ml,1300.0,450.0,1300.0,,skip_suspicious (৳450.0 is 35% of reg ৳1300.0),https://skincarebd.com/wp-content/uploads/2023/07/3W-Clinic-Collagen-Luxury-Gold-Cream-–-100ml.jpg,check_whitebg,
36499,Neutrogena Deep Clean Facial Cleanser 200ml,neutrogena-deep-clean-facial-cleanser-200ml,Neutrogena Deep Clean Facial Cleanser 200ml,3000.0,1000.0,1400,,skip_suspicious (৳1000.0 is 33% of reg ৳3000.0),https://skincarebd.com/wp-content/uploads/2022/06/1206970636.jpg,check_whitebg,
63825,Cerave Hydrating Body Wash &#8211; 296 ml,cerave-hydrating-body-wash-296-ml,Cerave Hydrating Body Wash - 296 ml,2800.0,1500.0,2800.0,,set_sale ৳1500.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2022/01/Cerave_Hydrating_Body_Wash_10oz_FRONT-700x875-v2.webp,check_whitebg,
63583,Cosrx Hydrium Moisture Power Enriched Cream 50ml,cosrx-hydrium-moisture-power-enriched-cream-50ml,Cosrx Hydrium Moisture Power Enriched Cream 50ml,2300.0,1500.0,1900.0,,set_sale ৳1500.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2022/11/61Bf8ShF2L._SL1500_.jpg,check_whitebg,
63439,Differin Gel Acne Treatment &#8211; 45g,differin-gel-acne-treatment-45g,Differin Gel Acne Treatment - 45g,4500.0,1100.0,4500.0,,skip_suspicious (৳1100.0 is 24% of reg ৳4500.0),https://skincarebd.com/wp-content/uploads/2023/03/7535826600.jpg,check_whitebg,
63951,Innisfree Jeju Cherry Blossom Special Kit,innisfree-jeju-cherry-blossom-special-kit,Innisfree Jeju Cherry Blossom Special Kit,3300.0,150.0,1200.0,,skip_placeholder (৳150.0 below ৳400 minimum),https://skincarebd.com/wp-content/uploads/2021/11/innisfree_sp_016_light-458x599-1.jpg,check_whitebg,
4186,Beauty of Joseon Ginseng Essence Water 150ml,beauty-of-joseon-ginseng-essence-water-150ml,Beauty of Joseon - Ginseng Essence Water 150ml,1700.0,1450.0,1700,1550.0,update_sale ৳1550.0→৳1450.0,https://skincarebd.com/wp-content/uploads/2021/01/Beauty-Of-Joseon-Ginseng-Essence-Water-150ml-1000x1000-1.jpg,check_whitebg,
63427,Heimish GLASS SKIN DUO,heimish-glass-skin-duo,Heimish GLASS SKIN DUO,6000.0,500.0,4000.0,3500.0,skip_suspicious (৳500.0 is 8% of reg ৳6000.0),https://skincarebd.com/wp-content/uploads/2023/03/326935777_1247324946196618_7249357003196716158_n.jpg,check_whitebg,
63159,TOCOBO Sun Care Mini Duo,tocobo-sun-care-mini-duo,TOCOBO Sun Care Mini Duo,1900.0,900.0,900.0,,skip,https://skincarebd.com/wp-content/uploads/2023/10/XXL_p0198818329.webp,check_whitebg,
63837,Cerave Hydrating Facial Cleanser &#8211; 473 ml,cerave-hydrating-facial-cleanser-473-ml,Cerave Hydrating Facial Cleanser - 473 ml,2800.0,1900.0,2700.0,,set_sale ৳1900.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2022/01/03cdb56fce5f2741840eb99c503a4a4b.jpg,check_whitebg,
63629,Neogen Dermalogy Real Niacinamide 15% Serum 30ml,neogen-dermalogy-real-niacinamide-15-serum-30ml,Neogen Dermalogy Real Niacinamide 15% Serum 30ml,2900.0,1800.0,1900.0,,set_sale ৳1800.0 (emart has no sale),https://skincarebd.com/wp-content/uploads/2022/08/1fce406e241e23d7b38391603a5f720e.webp,check_whitebg,
