Name: Organic traffic to non-product pages
"Time period: Dec 4, 2025 - Jun 1, 2026"
URL,Clicks,Impressions,CTR,Purchases
e-mart.com.bd/product/secret-key-snow-white-milky-pack-120g-2/,2,101,0.01980198,0
e-mart.com.bd/product/simple-daily-detox-purifying-face-wash-150ml/,2,505,0.0039604,0
e-mart.com.bd/product/skin-aqua-super-moisture-gel-spf50-pa-110g/,2,167,0.01197605,0
e-mart.com.bd/product/skin-cafe-100-natural-essential-oil-rosemary-10ml/,2,0,0,0
e-mart.com.bd/product/skin1004-madagascar-centella-ampoule-20ml/,2,359,0.00557103,0
e-mart.com.bd/product/skinfood-peach-cotton-multi-finish-powder-15g/,2,0,0,0
e-mart.com.bd/product/skinfood-royal-honey-100-hour-moisture-cream-2/,2,0,0,0
e-mart.com.bd/product/some-by-mi-aha-bha-pha-30-days-starter-kit-4pcs/,2,0,0,0
e-mart.com.bd/product/some-by-mi-retinol-intense-advanced-triple-action-eye-cream-30ml/,2,130,0.01538462,0
e-mart.com.bd/product/some-by-mi-yuja-niacin-blemish-care-serum-50ml/,2,492,0.00406504,0
e-mart.com.bd/product/the-body-shop-born-lippy-pot-lip-balm-satsuma-shimmer/,2,102,0.01960784,0
e-mart.com.bd/product/the-body-shop-skin-defence-multi-protection-lotion-spf50-60ml/,2,101,0.01980198,0
e-mart.com.bd/product/the-derma-co-1-hyaluronic-tinted-sunscreen-gel-for-broad-spectrum-protection-50g-30-09-2026/,2,0,0,0
e-mart.com.bd/product/vaseline-body-lotion-intensive-care-cocoa-radiant/,2,109,0.01834862,0
e-mart.com.bd/product/w-skin-laboratory-a-m-cream-anti-melasma-50ml/,2,600,0.00333333,0
e-mart.com.bd/shop/benton-deluxe-skin-fit-mineral-sun-cream-12ml,2,0,0,0
e-mart.com.bd/shop/bonajour-bio-active-resurrection-plant-night-cream-80ml,2,0,0,0
e-mart.com.bd/shop/eucerin-urearepair-5-urea-original-cream-75ml,2,24,0.08333333,0
e-mart.com.bd/shop/femi-fresh-feminine-hygiene-wash-100ml,2,27,0.07407407,0
e-mart.com.bd/shop/foodaholic-aroma-oil-grape-body-essence-oil-465ml,2,0,0,0
e-mart.com.bd/shop/maybelline-fit-me-dewysmooth-foundation-nude-beige-125,2,0,0,0
e-mart.com.bd/shop/nacific-pink-aha-bha-4pcs-kit,2,0,0,0
e-mart.com.bd/shop/paulas-choice-6-mandelic-acid-2-lactic-acid-liquid-exfoliant-88ml,2,22,0.09090909,0
e-mart.com.bd/shop/skin-aqua-tone-up-uv-essence-spf50-pa-80g-mint,2,0,0,0
e-mart.com.bd/shop/the-derma-co-kojic-acid-glutathione-daily-syndet-soap-75g,2,65,0.03076923,0
e-mart.com.bd/shop/the-ordinary-glycolic-acid-7-exfoliating-toner-240ml,2,270,0.00740741,0
e-mart.com.bd/shop/tretinoin-tretin-0-025-cream-30g,2,0,0,0
e-mart.com.bd/skin-type/oily,2,0,0,0
e-mart.com.bd/2024/07/30/%E0%A6%86%E0%A6%AA%E0%A6%A8%E0%A6%BE%E0%A6%B0-%E0%A6%A4%E0%A7%8D%E0%A6%AC%E0%A6%95%E0%A7%87%E0%A6%B0-%E0%A6%9C%E0%A6%A8%E0%A7%8D%E0%A6%AF-%E0%A6%B8%E0%A6%BE%E0%A6%A8%E0%A6%B8%E0%A7%8D%E0%A6%95/,1,620,0.0016129,0
e-mart.com.bd/2025/03/13/%E0%A6%B0%E0%A6%AE%E0%A6%9C%E0%A6%BE%E0%A6%A8%E0%A7%87-%E0%A6%95%E0%A7%8B%E0%A6%B0%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%A8-%E0%A6%93-%E0%A6%9C%E0%A6%BE%E0%A6%AA%E0%A6%BE%E0%A6%A8%E0%A6%BF/,1,47,0.0212766,0
e-mart.com.bd/best/sunscreen-oily-skin-bangladesh,1,24,0.04166667,0
e-mart.com.bd/blog/the-best-moisturizers-for-oily-skin-in-bangladesh,1,28,0.03571429,0
e-mart.com.bd/brand/cosrx/,1,0,0,0
e-mart.com.bd/brands/anjo,1,0,0,0
e-mart.com.bd/brands/belif,1,32,0.03125,0
e-mart.com.bd/brands/dabo,1,175,0.00571429,0
e-mart.com.bd/brands/eucerin,1,0,0,0
e-mart.com.bd/brands/korea-red-ginseng,1,0,0,0
e-mart.com.bd/brands/make9,1,0,0,0
e-mart.com.bd/brands/sana,1,0,0,0
e-mart.com.bd/brands/unilever,1,0,0,0
e-mart.com.bd/category/bath-body,1,0,0,0
e-mart.com.bd/category/cream-moisturizer,1,41,0.02439024,0
e-mart.com.bd/category/face-masks,1,70,0.01428571,0
e-mart.com.bd/category/life-style/,1,0,0,0
e-mart.com.bd/category/night-cream,1,238,0.00420168,0
e-mart.com.bd/category/skincare-essentials,1,118,0.00847458,0
e-mart.com.bd/category/skincare/j-beauty-skincare/,1,59,0.01694915,0
e-mart.com.bd/category/skincare/melasma/,1,211,0.00473934,0
e-mart.com.bd/ingredients/niacinamide,1,0,0,0
e-mart.com.bd/offers/eid-offer,1,33,0.03030303,0
e-mart.com.bd/origins/pakistan,1,0,0,0
e-mart.com.bd/origins/sri-lanka,1,0,0,0
e-mart.com.bd/origins/thailand,1,104,0.00961538,0
e-mart.com.bd/origins/turkey,1,0,0,0
e-mart.com.bd/product-brand/dabo/,1,0,0,0
e-mart.com.bd/product-category/beauty-toiletries/sun-care/sunscreen/,1,181,0.00552486,0
e-mart.com.bd/product-category/body-care-products/body-scrubs-exfoliants/,1,0,0,0
e-mart.com.bd/product-category/body-care-products/lotions-creams/,1,0,0,0
e-mart.com.bd/product-category/body-care-products/soap-bodywash/page/2/,1,50,0.02,0
e-mart.com.bd/product-category/hair-care/hair-conditioners/,1,30,0.03333333,0
e-mart.com.bd/product-category/hair-personal-care/bath-body/,1,0,0,0
e-mart.com.bd/product-category/health-and-wellbeings/,1,0,0,0
e-mart.com.bd/product-category/k-beauty-j-beauty/korean-beauty/,1,59,0.01694915,0
e-mart.com.bd/product-category/makeup-cosmetics/,1,287,0.00348432,0
e-mart.com.bd/product-category/makeup-cosmetics/primer/,1,0,0,0
e-mart.com.bd/product-category/mother-baby-care/moms-corner/,1,40,0.025,0
e-mart.com.bd/product-category/new-promos/,1,306,0.00326797,0
e-mart.com.bd/product-category/oral-care/,1,22,0.04545455,0
e-mart.com.bd/product-category/paulas-choice/,1,0,0,0
e-mart.com.bd/product-category/skin-care/cleansing-oil-cleanser/,1,81,0.01234568,0
e-mart.com.bd/product-category/skin-care/face-creams-moisturizers/night-crime/,1,46,0.02173913,0
e-mart.com.bd/product-category/skin-care/face-masks/,1,0,0,0
e-mart.com.bd/product-category/skin-care/shaving-gel-foam/,1,43,0.02325581,0
e-mart.com.bd/product-category/skincare-essentials/shooting-gel/,1,49,0.02040816,0
e-mart.com.bd/product-category/specialized-food/suppliments-weight-management/,1,0,0,0
e-mart.com.bd/product-tag/beautyofjoseon/,1,50,0.02,0
e-mart.com.bd/product-tag/facewash/,1,0,0,0
e-mart.com.bd/product-tag/innisfree/,1,0,0,0
e-mart.com.bd/product-tag/kerasys/,1,197,0.00507614,0
e-mart.com.bd/product-tag/loreal-elvive-dream-lengths-restoring-shampoo-400ml/,1,0,0,0
e-mart.com.bd/product-tag/mizon/,1,21,0.04761905,0
e-mart.com.bd/product/3w-clinic-herbal-greenteabeauty-soap-120g/,1,28,0.03571429,0
e-mart.com.bd/product/3w-clinic-pure-natural-brown-rice-cleansing-foam-100ml/,1,102,0.00980392,0
e-mart.com.bd/product/3w-clinic-rose-soap-120g/,1,0,0,0
e-mart.com.bd/product/acwell-aqua-clinity-cream-double-moisture/,1,0,0,0
e-mart.com.bd/product/anua-heartleaf-quercetinol-pore-deep-cleansing-foam-150ml/,1,24,0.04166667,0
e-mart.com.bd/product/anua-niacinamide-10-txa-4-serum-30ml/,1,192,0.00520833,0
e-mart.com.bd/product/apieu-madecassoside-cream-120ml/,1,32,0.03125,0
e-mart.com.bd/product/apieu-raspberry-hair-vinegar-200ml/,1,52,0.01923077,0
e-mart.com.bd/product/aplb-glutathione-niacinamide-body-lotion-300ml-copy/,1,0,0,0
e-mart.com.bd/product/arm-hammer-total-care-baking-soda-toothpaste-125ge/,1,0,0,0
e-mart.com.bd/product/aromatica-rosemary-scalp-scrub-165g/,1,50,0.02,0
e-mart.com.bd/product/astral-intensive-face-body-moisturiser-cream-200ml/,1,0,0,0
e-mart.com.bd/product/aura-acne-essentials-scar-gel/,1,45,0.02222222,0
e-mart.com.bd/product/aveeno-active-naturals-daily-moisturizing-lotion-591ml/,1,396,0.00252525,0
e-mart.com.bd/product/aveeno-baby-soothing-relief-emollient-cream-150ml/,1,36,0.02777778,0
e-mart.com.bd/product/aveeno-daily-moisturising-body-lotion-200ml/,1,0,0,0
e-mart.com.bd/product/axis-y-vita-frost-chilling-essence-50ml/,1,0,0,0
e-mart.com.bd/product/aztec-secret-indian-healing-clay/,1,23,0.04347826,0
e-mart.com.bd/product/banila-co-clean-it-zero-original-cleansing-balm-100ml/,1,110,0.00909091,0
e-mart.com.bd/product/banila-co-travel-size-skincare-nourishing-kit-2/,1,0,0,0
e-mart.com.bd/product/beaute-dr-meladoctor-aqua-whitening-moisture-cream-80ml-2/,1,68,0.01470588,0
e-mart.com.bd/product/beaute-melasma-x-vita-collagen-tone-up-sun-cream-spf50-pa-45ml/,1,75,0.01333333,0
e-mart.com.bd/product/beauty-formulas-hair-removal-wax-strips-face-bikini-line/,1,0,0,0
e-mart.com.bd/product/beauty-glazed-nose-pore-strips/,1,59,0.01694915,0
e-mart.com.bd/product/beauty-of-joseon-centella-asiatica-calming-mask-1pcs/,1,0,0,0
e-mart.com.bd/product/beauty-of-joseon-glow-deep-serum-rice-arbutin-10ml-mini/,1,0,0,0
e-mart.com.bd/product/beauty-of-joseon-glow-replenishing-rice-milk-150ml/,1,216,0.00462963,0
e-mart.com.bd/product/beauty-of-joseon-relief-sun-aqua-fresh-rice-b5-50ml/,1,0,0,0
e-mart.com.bd/product/benton-snail-bee-high-content-essence-30ml/,1,34,0.02941176,0
e-mart.com.bd/product/benton-snail-bee-ultimate-serum-35-ml-2/,1,0,0,0
e-mart.com.bd/product/benton-tea-tree-cleansing-water-200ml/,1,0,0,0
e-mart.com.bd/product/bioderma-abcderm-cleansing-milk-500ml/,1,25,0.04,0
e-mart.com.bd/product/bioderma-atoderm-creme-ultra-nourrissant/,1,50,0.02,0
e-mart.com.bd/product/bioderma-photoderm-max-aquafluide-spf-50/,1,0,0,0
e-mart.com.bd/product/bioderma-photoderm-max-spf-50-cream-40ml/,1,89,0.01123596,0
e-mart.com.bd/product/bioderma-sensibio-foaming-gel/,1,0,0,0
e-mart.com.bd/product/bioderma-sensibio-h2o-micellar-water-250ml/,1,43,0.02325581,0
e-mart.com.bd/product/boom-de-ah-dah-hemp-seed-calming-ampoule-50ml/,1,147,0.00680272,0
e-mart.com.bd/product/boots-baby-moisturising-lotion-500ml/,1,0,0,0
e-mart.com.bd/product/boots-vitamin-c-brightening-sleeping-mask-50ml/,1,0,0,0
e-mart.com.bd/product/botanics-all-bright-purifying-face-scrub-75ml/,1,0,0,0
e-mart.com.bd/product/botanics-all-bright-radiance-concentrate-serum-25ml/,1,0,0,0
e-mart.com.bd/product/buy-cerave-foaming-facial-cleanser-for-normal-to-oily-skin-355ml-usa-version/,1,181,0.00552486,0
e-mart.com.bd/product/buy-cerave-hydrating-cleanser-for-normal-to-dry-skin-237ml/,1,0,0,0
e-mart.com.bd/product/by-my-beard-beard-shampoo-300ml/,1,0,0,0
e-mart.com.bd/product/by-wishtrend-teca-1-barrier-cream-30ml/,1,0,0,0
e-mart.com.bd/product/carenel-no-sebum-perfect-uv-shield-spf-50-pa-50-ml/,1,0,0,0
e-mart.com.bd/product/cerave-hydrating-hyaluronic-acid-serum-30ml/,1,78,0.01282051,0
e-mart.com.bd/product/cerave-pm-facial-moisturizing-lotion-60ml/,1,0,0,0
e-mart.com.bd/product/cerave-renewing-sa-cleanser-237ml/,1,192,0.00520833,0
e-mart.com.bd/product/cerave-renewing-sa-face-cleanser-236ml/,1,233,0.00429185,0
e-mart.com.bd/product/cerave-resurfacing-retinol-serum-30ml/,1,60,0.01666667,0
e-mart.com.bd/product/cerave-sa-smoothing-cream-anti-roughness-340ge/,1,0,0,0
e-mart.com.bd/product/cetaphil-baby-calendula-advanced-protection-cream-85g/,1,0,0,0
e-mart.com.bd/product/cetaphil-gentle-skin-cleanser-236ml/,1,0,0,0
e-mart.com.bd/product/cetaphil-hydrating-gentle-skin-cleanser-591ml/,1,209,0.00478469,0
e-mart.com.bd/product/cetaphil-moisturising-cream-453-g/,1,0,0,0
e-mart.com.bd/product/cetaphil-soothing-gel-cream-with-aloe-skin-protectant-allantoin/,1,0,0,0
e-mart.com.bd/product/cetaphil-ultra-gentle-body-wash-fragrance-free/,1,0,0,0
e-mart.com.bd/product/christian-dean-secret-tone-up-sun-cream-70ml/,1,40,0.025,0
e-mart.com.bd/product/clean-clear-morning-energy-daily-facial-scrub-150ml/,1,0,0,0
e-mart.com.bd/product/clinique-dramatically-different-moisturizing-gel-125ml/,1,0,0,0
e-mart.com.bd/product/clinique-dramatically-different-moisturizing-lotion-very-dry-to-dry-combination-30ml/,1,0,0,0
e-mart.com.bd/product/clinique-for-men-oil-mattifying-moisturizer-100ml/,1,0,0,0
e-mart.com.bd/product/cnp-laboratory-mugener-ampule-35ml/,1,0,0,0
e-mart.com.bd/product/confume-argan-gold-treatment-200-gm/,1,84,0.01190476,0
e-mart.com.bd/product/confume-argan-hair-shampoo-500-ml/,1,105,0.00952381,0
e-mart.com.bd/product/confume-argan-smoothing-hair-essence-500-gm-2/,1,236,0.00423729,0
e-mart.com.bd/product/confume-argan-treatment-oil-120-ml-25-ml-2/,1,69,0.01449275,0
e-mart.com.bd/product/corsodyl-daily-defence-whitening-toothpaste-75ml/,1,0,0,0
e-mart.com.bd/product/cos-de-baha-a5-azelaic-acid-5-serum-30-ml/,1,746,0.00134048,0
e-mart.com.bd/product/cos-de-baha-aha-bha-facial-toner-gs-200ml/,1,97,0.01030928,0
e-mart.com.bd/product/cos-de-baha-centella-asiatica-recovery-serum-ch-30ml/,1,0,0,0
e-mart.com.bd/product/cos-de-baha-m-a-peptide-serum-p-60ml/,1,55,0.01818182,0
e-mart.com.bd/product/cos-de-baha-vitamin-c-15-serum-30ml/,1,577,0.0017331,0
e-mart.com.bd/product/cosrx-ac-collection-blemish-spot-clearing-serum-40ml/,1,91,0.01098901,0
e-mart.com.bd/product/cosrx-advanced-snail-92-all-in-one-cream-50g/,1,150,0.00666667,0
e-mart.com.bd/product/cosrx-advanced-snail-92-all-in-one-cream100g/,1,110,0.00909091,0
e-mart.com.bd/product/cosrx-advanced-snail-mucin-96-power-essence-100ml/,1,594,0.0016835,0
e-mart.com.bd/product/cosrx-aha-7-whitehead-power-liquid-100ml/,1,36,0.02777778,0
e-mart.com.bd/product/cosrx-balancium-comfort-ceramide-cream-80g/,1,89,0.01123596,0
e-mart.com.bd/product/cosrx-blemish-cream-30gm/,1,0,0,0
e-mart.com.bd/product/cosrx-full-fit-propolis-honey-overnight-mask-60ml/,1,29,0.03448276,0
e-mart.com.bd/product/cosrx-galactomyces-95-tone-balancing-essence-100ml/,1,27,0.03703704,0
e-mart.com.bd/product/cosrx-lip-sleep-special-ceramide-kit-2/,1,0,0,0
e-mart.com.bd/product/cosrx-the-6-peptide-skin-booster-serum-150ml/,1,1747,0.00057241,0
e-mart.com.bd/product/cosrx-the-vitamin-c-13-serum-20-ml/,1,303,0.00330033,0
e-mart.com.bd/product/cosrx-two-in-one-poreless-power-liquid-100ml/,1,24,0.04166667,0
e-mart.com.bd/product/coxir-intensive-egf-peptide-serum-50ml/,1,83,0.01204819,0
e-mart.com.bd/product/coxir-intensive-egf-peptide-toner-150ml/,1,0,0,0
e-mart.com.bd/product/coxir-ultra-hyaluronic-gel-mask-pack-80ml/,1,40,0.025,0
e-mart.com.bd/product/coxir-ultra-hyaluronic-toner-150ml/,1,101,0.00990099,0
e-mart.com.bd/product/dabo-azulene-no-sebum-blurring-powder-4-g/,1,0,0,0
e-mart.com.bd/product/dabo-first-solution-mask-pack-honey-23-g/,1,0,0,0
e-mart.com.bd/product/dabo-s-o-s-recovery-cica-cream-50ml-2/,1,125,0.008,0
e-mart.com.bd/product/dabo-t-tree-cica-relief-moisturizer-cream-50-ml/,1,0,0,0
e-mart.com.bd/product/daily-comma-eau-de-parfum-30-ml-misty-garden/,1,0,0,0
e-mart.com.bd/product/dear-klairs-midnight-blue-calming-cream-60ml/,1,187,0.00534759,0
e-mart.com.bd/product/dongsung-melanin-care-rannce-cream-70-g/,1,0,0,0
e-mart.com.bd/product/dot-and-key-cica-calming-mattifying-sunscreen-spf-50-pa-with-niacinamide-50g/,1,0,0,0
e-mart.com.bd/product/dot-and-key-strawberry-dew-tinted-sunscreen-spf-50-pa-03-sand/,1,0,0,0
e-mart.com.bd/product/dr-althea-147-barrier-cream-50g/,1,835,0.0011976,0
e-mart.com.bd/product/dr-ceuracle-pro-balance-creamy-cleansing-foam-150ml/,1,0,0,0
e-mart.com.bd/product/e-l-f-tone-adjusting-face-primer-neutralizing-green/,1,38,0.02631579,0
e-mart.com.bd/product/elastine-the-protein-repair-with-collagen-volume-care-shampoo-855-ml/,1,0,0,0
e-mart.com.bd/product/embryolisse-lait-creme-concentre-nourishing-moisturiser-75ml/,1,0,0,0
e-mart.com.bd/product/essance-pearl-whitening-cream-and-toner/,1,0,0,0
e-mart.com.bd/product/eucerin-advanced-repair-cream-for-very-dry-skin-454gm/,1,0,0,0
e-mart.com.bd/product/eucerin-advanced-repair-light-feel-lotion-500ml/,1,0,0,0
e-mart.com.bd/product/eucerin-baby-wash-and-shampoo-unscented-400ml/,1,0,0,0
e-mart.com.bd/product/eucerin-baby-wash-shampoo-400ml-mx/,1,0,0,0
e-mart.com.bd/product/eucerin-eczema-relief-body-cream-141ge/,1,65,0.01538462,0
e-mart.com.bd/product/eucerin-oil-control-sun-gel-cream-dry-touch-spf-50-50ml/,1,486,0.00205761,0
e-mart.com.bd/product/eucerin-sensitive-protect-sun-cream-spf50-50ml/,1,57,0.01754386,0
e-mart.com.bd/product/freeman-anti-stress-dead-sea-minerals-facial-clay-mask-175ml/,1,0,0,0
e-mart.com.bd/product/freeman-dead-sea-minerals-anti-stress-clay-mask-175-ml/,1,0,0,0
e-mart.com.bd/product/freeman-deep-clearing-manuka-honey-with-tea-tree-clay-mask-15ml/,1,0,0,0
e-mart.com.bd/product/freeman-oil-absorbing-mint-and-lemon-clay-mask-175ml/,1,0,0,0
e-mart.com.bd/product/freemo-factory-body-hair-remover-80-g-in-shower/,1,0,0,0
e-mart.com.bd/product/garnier-intensive-7-days-shea-butter-body-lotion-400ml/,1,0,0,0
e-mart.com.bd/product/garnier-micellar-cleansing-water-400ml-for-sensitive-skin/,1,0,0,0
e-mart.com.bd/product/garnier-ultimate-blends-curl-restoring-cocoa-butter-hair-food-vitamin-cef-multi-use-mask-400ml/,1,0,0,0
e-mart.com.bd/product/gluta-c-acne-control-facial-wash-with-kojic-plus-whitening-system/,1,456,0.00219298,0
e-mart.com.bd/product/gluta-c-acne-control-toner-with-kojic-plus-whitening-system-alcohol-free/,1,21,0.04761905,0
e-mart.com.bd/product/gluta-c-body-lotion-with-dual-antioxidant-defense-and-spf-25-150ml/,1,98,0.01020408,0
e-mart.com.bd/product/gluta-c-whitening-toner-alcohol-free-100ml/,1,21,0.04761905,0
e-mart.com.bd/product/good-molecules-niacinamide-brightening-toner-30-ml/,1,88,0.01136364,0
e-mart.com.bd/product/haruharu-wonder-black-rice-hyaluronic-toner-for-sensitive-skin-150ml/,1,26,0.03846154,0
e-mart.com.bd/product/haruharu-wonder-black-rice-moisture-airyfit-daily-sunscreen-50ml/,1,31,0.03225806,0
e-mart.com.bd/product/heimish-marine-care-deep-moisture-multi-face-oil-30ml/,1,0,0,0
e-mart.com.bd/product/himalaya-herbals-volume-thickness-shampoo-400ml/,1,0,0,0
e-mart.com.bd/product/im-from-honey-mask-30g/,1,0,0,0
e-mart.com.bd/product/im-from-mugwort-essence-160ml/,1,165,0.00606061,0
e-mart.com.bd/product/im-from-mugwort-sheet-mask-23ml/,1,48,0.02083333,0
e-mart.com.bd/product/im-from-rice-toner-30g/,1,81,0.01234568,0
e-mart.com.bd/product/innisfree-black-tea-youth-enhancing-ampoule-30-ml-2/,1,70,0.01428571,0
e-mart.com.bd/product/innisfree-brightening-pore-priming-cream-50-ml/,1,0,0,0
e-mart.com.bd/product/innisfree-jeju-volcanic-pore-scrub-foam-150ml/,1,33,0.03030303,0
e-mart.com.bd/product/innisfree-no-sebum-blur-powder-5g/,1,0,0,0
e-mart.com.bd/product/innisfree-no-sebum-mineral-pact-8-5gm/,1,25,0.04,0
e-mart.com.bd/product/innisfree-retinol-cica-repair-ampoule-30ml/,1,330,0.0030303,0
e-mart.com.bd/product/innisfree-the-green-tea-seed-serum-80ml/,1,88,0.01136364,0
e-mart.com.bd/product/innsaei-lightweight-uv-sunscreen-50ml/,1,25,0.04,0
e-mart.com.bd/product/isntree-ultra-low-molecular-hyaluronic-acid-toner-300ml/,1,95,0.01052632,0
e-mart.com.bd/product/iunik-centella-calming-daily-sunscreen-60ml/,1,71,0.01408451,0
e-mart.com.bd/product/jigott-turmeric-moisturizing-soothing-gel/,1,0,0,0
e-mart.com.bd/product/jnh-sseng-eol-whipping-cleansing-foam-150ml/,1,579,0.00172712,0
e-mart.com.bd/product/jumiso-snail-mucin-88-peptide-facial-cream-100ml/,1,740,0.00135135,0
e-mart.com.bd/product/kerasys-hair-clinic-argan-oil-shampoo-1l/,1,24,0.04166667,0
e-mart.com.bd/product/kerasys-pure-charming-perfumed-shampoo-600ml/,1,0,0,0
e-mart.com.bd/product/klairs-rich-moist-foaming-cleanser-100ml/,1,72,0.01388889,0
e-mart.com.bd/product/klairs-toner-mate-2-in-1-cotton-pad/,1,31,0.03225806,0
e-mart.com.bd/product/koelcia-24k-gold-whitening-essence-30ml/,1,0,0,0
e-mart.com.bd/product/koelcia-exclusive-hand-cream-hyaluronic-acid/,1,29,0.03448276,0
e-mart.com.bd/product/koelcia-foam-cleanser-green-tea-120gm/,1,0,0,0
e-mart.com.bd/product/koelcia-foam-cleanser-rose-120gm/,1,0,0,0
e-mart.com.bd/product/korean-red-ginseng-gold-capsules-120caps-red-boxed/,1,23,0.04347826,0
e-mart.com.bd/product/korean-red-ginseng-tea-100-bags/,1,153,0.00653595,0
e-mart.com.bd/product/kota-cosmetics-hair-color-sepia/,1,0,0,0
e-mart.com.bd/product/l-a-girl-pro-concealer-light-tan-gc960/,1,0,0,0
e-mart.com.bd/product/la-roche-posay-anthelios-body-face-gentle-lotion-mineral-sunscreen-spf-50-90ml/,1,0,0,0
e-mart.com.bd/product/la-roche-posay-cicaplast-baume-b5-100ml-2/,1,0,0,0
e-mart.com.bd/product/la-roche-posay-cicaplast-baume-b5-40ml/,1,119,0.00840336,0
e-mart.com.bd/product/lador-damage-protector-acid-shampoo-900ml/,1,27,0.03703704,0
e-mart.com.bd/product/lador-wonder-professional-hair-oil-100m/,1,23,0.04347826,0
e-mart.com.bd/product/laneige-cica-sleeping-mask-60ml/,1,90,0.01111111,0
e-mart.com.bd/product/laneige-water-bank-blue-hyaluronic-gel-cream-10-ml/,1,0,0,0
e-mart.com.bd/product/laneige-water-bank-moisture-cream-50ml/,1,98,0.01020408,0
e-mart.com.bd/product/lavino-brightening-moisturizer-with-alpha-arbutin-vitamin-e-50ml/,1,23,0.04347826,0
e-mart.com.bd/product/laxzin-saffron-with-goat-milk-soap-100g/,1,0,0,0
e-mart.com.bd/product/loeal-elvive-extraordinary-oil-all-hair-types-100ml/,1,0,0,0
e-mart.com.bd/product/loreal-elvive-colour-protect-caring-shampoo-xxl-700ml/,1,20,0.05,0
e-mart.com.bd/product/loreal-elvive-colour-protect-intensive-purple-hair-mask-250ml/,1,0,0,0
e-mart.com.bd/product/loreal-elvive-extra-ordiniary-clay-re-balancing-shampoo-400ml/,1,0,0,0
e-mart.com.bd/product/loreal-elvive-fibrology-thickening-shampoo-400ml/,1,0,0,0
e-mart.com.bd/product/loreal-face-wash-white-perfect-milky-foam-100ml/,1,41,0.02439024,0
e-mart.com.bd/product/loreal-feria-hair-colour-40-deeply-brown/,1,0,0,0
e-mart.com.bd/product/loreal-feria-multi-faceted-shimmering-haircolor-50-medium/,1,0,0,0
e-mart.com.bd/product/loreal-paris-infallible-primer-anti-fatigue-03/,1,135,0.00740741,0
e-mart.com.bd/product/loreal-paris-triple-active-day-dry-moisturiser-50ml/,1,0,0,0
e-mart.com.bd/product/loreal-paris-triple-active-night-cream-50ml/,1,30,0.03333333,0
e-mart.com.bd/product/lucido-l-argan-rich-oil-hair-treatment-mask-220g/,1,488,0.00204918,0
e-mart.com.bd/product/lucido-l-high-damage-repair-hair-mask-200g/,1,72,0.01388889,0
e-mart.com.bd/product/m-a-c-matte-lipstick-candy-yum-yum-3-0-gm/,1,24,0.04166667,0
e-mart.com.bd/product/m-a-c-matte-lipstick-kinda-sexy/,1,96,0.01041667,0
e-mart.com.bd/product/m-a-c-matte-lipstick-russian-red-3gm/,1,73,0.01369863,0
e-mart.com.bd/product/m-a-c-matte-lipstick-sin-3gm/,1,93,0.01075269,0
e-mart.com.bd/product/m-a-c-mineralize-skinfinish-10gm/,1,57,0.01754386,0
e-mart.com.bd/product/m-a-c-satin-lipstick-3gm/,1,0,0,0
e-mart.com.bd/product/m-a-c-studio-fix-fluid-spf-15-foundation-nc-40-30-0-ml/,1,95,0.01052632,0
e-mart.com.bd/product/mamaearth-oil-free-face-wash-100ml/,1,0,0,0
e-mart.com.bd/product/mamaearth-rice-oil-free-face-moisturizer-80g/,1,30,0.03333333,0
e-mart.com.bd/product/mamaearth-tea-tree-oil-free-face-moisturizer-80g/,1,0,0,0
